,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,sDSb,sTtl,sHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Rate,SrcRate,DstRate,State,TcpRtt,SynAck,AckDat,Label,Attack Type,Attack Tool
6204,273,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,1,0,66,66,0,106812,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,FIN,0.0,0.0,0.0,Malicious,SlowrateDoS,Slowloris
6205,4160,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,415276,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
6206,967,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,97228,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6207,881,0.029591,0.029591,0.029591,0.029591,0.029591,0.029591,tcp,0.0,cs0,63.0,1.0,Start,7,4,3,666,460,206,280148,115.0,68.666664,130580.2422,93271.60156,37308.64063,0,0,0,0.0,202.764359,101.382179,67.58812,CON,0.013964,0.001963,0.012001,Malicious,SlowrateDoS,Slowloris
6208,524,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,54600,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6209,281,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,1,0,66,66,0,88668,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,FIN,0.0,0.0,0.0,Malicious,SlowrateDoS,Slowloris
6210,893,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,88168,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6211,2286,4.552272,4.552272,4.552272,4.552272,4.552272,4.552272,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,422848,42.0,0.0,147.618607,147.618607,0.0,0,0,0,0.0,0.439341,0.439341,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6212,2155,4.52894,4.52894,4.52894,4.52894,4.52894,4.52894,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,411328,42.0,0.0,148.379089,148.379089,0.0,0,0,0,0.0,0.441604,0.441604,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6213,88,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,52.0,12.0,Start,1,1,0,42,42,0,10228,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6214,129,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,47.0,17.0,Start,1,1,0,42,42,0,13508,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6215,272,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,40.0,24.0,Start,1,1,0,42,42,0,25604,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6216,635,1.336737,1.336737,1.336737,1.336737,1.336737,1.336737,tcp,0.0,cs0,63.0,1.0,Start,9,5,4,810,538,272,168492,107.599998,68.0,3800.298584,2579.415283,1220.883301,0,0,0,0.0,5.984722,2.992361,2.244271,CON,0.014097,0.002194,0.011903,Malicious,SlowrateDoS,Slowloris
6217,89,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,10652,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6218,1021,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,100456,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6219,948,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,93448,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6220,2027,4.516878,4.516878,4.516878,4.516878,4.516878,4.516878,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,400072,42.0,0.0,148.77533,148.77533,0.0,0,0,0,0.0,0.442784,0.442784,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6221,837,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,84648,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6222,363,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,39024,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6223,438,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,41.0,23.0,Start,1,1,0,58,58,0,44276,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6224,2315,4.548344,4.548344,4.548344,4.548344,4.548344,4.548344,udp,0.0,cs0,63.0,1.0,Start,2,2,0,84,84,0,425400,42.0,0.0,73.873039,73.873039,0.0,0,0,0,0.0,0.21986,0.21986,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6225,603,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,44.0,20.0,Start,1,1,0,58,58,0,60116,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6226,117,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,14992,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6227,1972,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,323388,54.0,58.0,20565.55273,20565.55273,0.0,0,0,0,0.0,95.210892,47.605446,0.0,RST,0.006896,0.006896,0.0,Malicious,SYNFlood,Hping3
6228,1268,0.048049,0.048049,0.048049,0.048049,0.048049,0.048049,tcp,0.0,cs0,63.0,1.0,Start,10,5,5,4469,654,3815,240644,130.800003,763.0,595392.1875,87244.27344,508147.9375,0,0,0,0.0,187.308792,83.248352,83.248352,CON,0.021922,0.0016,0.020322,Malicious,HTTPFlood,Goldeneye
6229,2491,0.027065,0.027065,0.027065,0.027065,0.027065,0.027065,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,428496,54.0,58.0,15961.57422,15961.57422,0.0,0,0,0,0.0,73.896179,36.94809,0.0,RST,0.001777,0.001777,0.0,Malicious,SYNFlood,Hping3
6230,2567,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,441636,54.0,58.0,28776.97852,28776.97852,0.0,0,0,0,0.0,133.226761,66.61338,0.0,RST,0.001866,0.001866,0.0,Malicious,SYNFlood,Hping3
6231,3,4.976261,4.976261,4.976261,4.976261,4.976261,4.976261,udp,0.0,cs0,117.0,11.0,Status,134,124,10,157545,153244,4301,851684,1235.838745,430.100006,250597.7813,244374.6406,6223.145996,0,0,0,0.0,26.726892,24.717352,1.808587,CON,0.0,0.0,0.0,Benign,Benign,Benign
6232,3031,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,514964,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
6233,1439,3.30401,3.30401,3.30401,3.30401,3.30401,3.30401,tcp,0.0,cs0,63.0,1.0,Start,18,7,11,12766,803,11963,276788,114.714287,1087.54541,28002.33789,1668.275879,26334.06055,0,0,0,0.0,5.145263,1.815975,3.026625,CON,0.018936,0.001917,0.017019,Malicious,HTTPFlood,Goldeneye
6234,278,2.067808,2.067808,2.067808,2.067808,2.067808,2.067808,tcp,0.0,cs0,63.0,1.0,Start,3,3,0,198,198,0,56872,66.0,0.0,510.68573,510.68573,0.0,0,0,0,0.0,0.967208,0.967208,0.0,FIN,0.0,0.0,0.0,Malicious,SlowrateDoS,Slowloris
6235,500,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,53.0,11.0,Start,1,1,0,42,42,0,44236,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6236,3209,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,545076,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
6237,661,0.891511,0.891511,0.891511,0.891511,0.891511,0.891511,tcp,0.0,cs0,63.0,1.0,Start,9,5,4,809,537,272,174192,107.400002,68.0,5689.217285,3858.617432,1830.599854,0,0,0,0.0,8.973529,4.486764,3.365073,CON,0.013948,0.001423,0.012525,Malicious,SlowrateDoS,Slowloris
6238,3128,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,530912,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
6239,815,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,82536,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6240,640,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,65736,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6241,2056,4.517129,4.517129,4.517129,4.517129,4.517129,4.517129,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,402616,42.0,0.0,148.767059,148.767059,0.0,0,0,0,0.0,0.442759,0.442759,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6242,172,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,20272,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6243,31,0.000261,0.000261,0.000261,0.000261,0.000261,0.000261,sctp,186.0,ef,255.0,1.0,Status,2,1,1,192,94,98,637172,94.0,98.0,0.0,0.0,0.0,0,0,0,0.0,3831.41748,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
6244,824,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,81536,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6245,34,0.0,0.0,0.0,0.0,0.0,0.0,sctp,40.0,af11,250.0,6.0,Status,2,1,1,192,98,94,642504,98.0,94.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
6246,796,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,54.0,10.0,Start,1,1,0,58,58,0,78848,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6247,2715,4.545572,4.545572,4.545572,4.545572,4.545572,4.545572,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,460960,42.0,0.0,147.836182,147.836182,0.0,0,0,0,0.0,0.439989,0.439989,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6248,1244,0.053136,0.053136,0.053136,0.053136,0.053136,0.053136,tcp,0.0,cs0,63.0,1.0,Start,19,8,11,12804,841,11963,235556,105.125,1087.54541,1748268.625,110810.0,1637458.625,0,0,0,0.0,338.753387,131.737427,188.196335,CON,0.018943,0.001695,0.017248,Malicious,HTTPFlood,Goldeneye
6249,2300,4.547248,4.547248,4.547248,4.547248,4.547248,4.547248,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,424080,42.0,0.0,147.781693,147.781693,0.0,0,0,0,0.0,0.439826,0.439826,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6250,1000,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,40.0,24.0,Start,1,1,0,42,42,0,85228,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6251,840,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,84944,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6252,759,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,45.0,19.0,Start,1,1,0,58,58,0,75204,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6253,789,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,56.0,8.0,Start,1,1,0,42,42,0,67636,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6254,1441,3.372819,3.372819,3.372819,3.372819,3.372819,3.372819,tcp,0.0,cs0,63.0,1.0,Start,20,9,11,13041,1078,11963,277212,119.777779,1087.54541,28071.47461,2274.655273,25796.81836,3,0,3,13.043478,5.63327,2.371903,2.964879,CON,0.01996,0.002018,0.017942,Malicious,HTTPFlood,Goldeneye
6255,278,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,28908,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6256,266,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,1,0,66,66,0,92588,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,FIN,0.0,0.0,0.0,Malicious,SlowrateDoS,Slowloris
6257,293,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,32304,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6258,16,0.052889,0.052889,0.052889,0.052889,0.052889,0.052889,udp,0.0,cs0,64.0,0.0,Status,6,3,3,748,548,200,864948,182.666672,66.666664,75630.09375,55361.22656,20268.86523,0,0,0,0.0,94.537613,37.815044,37.815044,CON,0.0,0.0,0.0,Benign,Benign,Benign
6259,3171,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,537588,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
6260,6325,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,645816,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
6261,678,4.845641,4.845641,4.845641,4.845641,4.845641,4.845641,tcp,0.0,cs0,63.0,1.0,Status,6,3,3,901,221,680,214072,73.666664,226.666672,993.882935,244.343307,749.539612,0,0,0,0.0,1.031855,0.412742,0.412742,FIN,0.021988,0.001457,0.020531,Malicious,SlowrateDoS,Slowloris
6262,2829,4.544992,4.544992,4.544992,4.544992,4.544992,4.544992,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,470952,42.0,0.0,147.855042,147.855042,0.0,0,0,0,0.0,0.440045,0.440045,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6263,2088,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,207412,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
6264,622,3.871665,3.871665,3.871665,3.871665,3.871665,3.871665,tcp,0.0,cs0,63.0,1.0,Status,6,3,3,901,221,680,202412,73.666664,226.666672,1243.909302,305.811584,938.097717,0,0,0,0.0,1.291434,0.516574,0.516574,FIN,0.014014,0.00171,0.012304,Malicious,SlowrateDoS,Slowloris
6265,458,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,40.0,24.0,Start,1,1,0,42,42,0,40876,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6266,387,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,36.0,28.0,Start,1,1,0,42,42,0,35088,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6267,2599,0.016923,0.016923,0.016923,0.016923,0.016923,0.016923,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,447420,54.0,58.0,25527.39063,25527.39063,0.0,0,0,0,0.0,118.182358,59.091179,0.0,RST,0.002471,0.002471,0.0,Malicious,SYNFlood,Hping3
6268,548,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,55.0,9.0,Start,1,1,0,42,42,0,48100,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6269,2425,0.016974,0.016974,0.016974,0.016974,0.016974,0.016974,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,415188,54.0,58.0,25450.68945,25450.68945,0.0,0,0,0,0.0,117.827263,58.913631,0.0,RST,0.002052,0.002052,0.0,Malicious,SYNFlood,Hping3
6270,316,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,37.0,27.0,Start,1,1,0,42,42,0,29148,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6271,181,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,21136,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6272,3079,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,523168,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
6273,282,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,1,0,66,66,0,88472,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,FIN,0.0,0.0,0.0,Malicious,SlowrateDoS,Slowloris
6274,808,3.733676,3.733676,3.733676,3.733676,3.733676,3.733676,tcp,0.0,cs0,63.0,1.0,Status,6,3,3,900,220,680,300988,73.333336,226.666672,1287.739014,314.9711,972.767883,0,0,0,0.0,1.339163,0.535665,0.535665,FIN,0.014009,0.001414,0.012595,Malicious,SlowrateDoS,Slowloris
6275,1017,0.078996,0.078996,0.078996,0.078996,0.078996,0.078996,tcp,0.0,cs0,63.0,1.0,Start,10,5,5,4518,703,3815,187540,140.600006,763.0,366094.4688,57015.54297,309078.9375,0,0,0,0.0,113.929817,50.635475,50.635475,CON,0.028074,0.001783,0.026291,Malicious,HTTPFlood,Goldeneye
6276,1533,3.269994,3.269994,3.269994,3.269994,3.269994,3.269994,tcp,0.0,cs0,63.0,1.0,Start,19,8,11,12988,1025,11963,296620,128.125,1087.54541,28802.5,2194.499512,26608.0,0,0,0,0.0,5.504597,2.140677,3.05811,CON,0.021021,0.001891,0.01913,Malicious,HTTPFlood,Goldeneye
6277,4192,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,423348,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
6278,1038,4.985829,4.985829,4.985829,4.985829,4.985829,4.985829,tcp,0.0,cs0,63.0,1.0,Start,22,10,12,12984,955,12029,191980,95.5,1002.416687,19073.25781,1379.911011,17693.34766,0,0,0,0.0,4.211937,1.805116,2.206253,FIN,0.041042,0.001996,0.039046,Malicious,HTTPFlood,Goldeneye
6279,823,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,41.0,23.0,Start,1,1,0,58,58,0,81440,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6280,3100,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,526424,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
6281,606,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,43.0,21.0,Start,1,1,0,42,42,0,52920,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6282,2298,0.023897,0.023897,0.023897,0.023897,0.023897,0.023897,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,389720,54.0,58.0,18077.58398,18077.58398,0.0,0,0,0,0.0,83.692513,41.846256,0.0,RST,0.002193,0.002193,0.0,Malicious,SYNFlood,Hping3
6283,2537,4.542991,4.542991,4.542991,4.542991,4.542991,4.542991,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,445016,42.0,0.0,147.920166,147.920166,0.0,0,0,0,0.0,0.440239,0.440239,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6284,221,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,24976,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
6285,2398,0.017081,0.017081,0.017081,0.017081,0.017081,0.017081,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,410256,54.0,58.0,25291.25977,25291.25977,0.0,0,0,0,0.0,117.089165,58.544582,0.0,RST,0.00217,0.00217,0.0,Malicious,SYNFlood,Hping3
6286,8360,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,846600,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
6287,2262,0.015909,0.015909,0.015909,0.015909,0.015909,0.015909,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,382752,54.0,58.0,27154.44141,27154.44141,0.0,0,0,0,0.0,125.715012,62.857506,0.0,RST,0.002507,0.002507,0.0,Malicious,SYNFlood,Hping3
6288,2654,4.555552,4.555552,4.555552,4.555552,4.555552,4.555552,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,455592,42.0,0.0,147.512314,147.512314,0.0,0,0,0,0.0,0.439025,0.439025,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6289,2548,4.545058,4.545058,4.545058,4.545058,4.545058,4.545058,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,445984,42.0,0.0,147.852905,147.852905,0.0,0,0,0,0.0,0.440038,0.440038,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6290,8506,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,880424,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
6291,982,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,56.0,8.0,Start,1,1,0,42,42,0,83788,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
6292,787,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,77984,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
6293,2494,4.550287,4.550287,4.550287,4.550287,4.550287,4.550287,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,441232,42.0,0.0,147.682999,147.682999,0.0,0,0,0,0.0,0.439533,0.439533,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
6294,1486,3.263775,3.263775,3.263775,3.263775,3.263775,3.263775,tcp,0.0,cs0,63.0,1.0,Start,18,7,11,12791,828,11963,286656,118.285713,1087.54541,28399.01563,1740.31604,26658.69922,0,0,0,0.0,5.208692,1.838362,3.063937,CON,0.027802,0.002532,0.02527,Malicious,HTTPFlood,Goldeneye
6295,2362,0.025046,0.025046,0.025046,0.025046,0.025046,0.025046,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,402688,54.0,58.0,17248.26367,17248.26367,0.0,0,0,0,0.0,79.853073,39.926537,0.0,RST,0.002283,0.002283,0.0,Malicious,SYNFlood,Hping3
6296,2274,4.557976,4.557976,4.557976,4.557976,4.557976,4.557976,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,421800,42.0,0.0,147.433868,147.433868,0.0,0,0,0,0.0,0.438791,0.438791,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
